#Gene Ontology derivation source to the child term of cellular component.
#Ver. Dec. 2020.
#Citation: Haiting Chai, Quan Gu, Joseph Hughes and David L. Robertson (202X), In silico prediction of HIV-1-host molecular interactions and their directionality, PLOS Computational Biology, XX(X): XXX-XXX, PMID: XXXXXXXX.
GO_ID	GO_name	GO_root_term(s)
GO:0039628	T=169_icosahedral_viral_capsid	GO:0044423;
GO:0039629	T=219_icosahedral_capsid	GO:0044423;
GO:0039641	viral_inner_membrane	GO:0044423;
GO:0039642	virion_nucleoid	GO:0009295;GO:0044423;
GO:0039643	host_cell_viral_nucleoid	GO:0044217;
GO:0039658	TBK1-IKKE-DDX3_complex	GO:0032991;
GO:0039661	host_organelle_outer_membrane	GO:0044217;
GO:0039662	host_cell_outer_membrane	GO:0044217;
GO:0039670	viral_capsid,_turret	GO:0044423;
GO:0039679	viral_occlusion_body	GO:0044217;
GO:0039713	viral_factory	GO:0044217;
GO:0039714	cytoplasmic_viral_factory	GO:0044217;
GO:0039715	nuclear_viral_factory	GO:0044217;
GO:0039716	viroplasm_viral_factory	GO:0044217;
GO:0039717	spherule_viral_factory	GO:0044217;
GO:0039718	double_membrane_vesicle_viral_factory	GO:0044217;
GO:0039719	tube_viral_factory	GO:0044217;
GO:0039720	virogenic_stroma	GO:0044217;
GO:0039721	peristromal_region_viral_factory	GO:0044217;
GO:0042022	interleukin-12_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042025	host_cell_nucleus	GO:0044217;
GO:0042101	T_cell_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042105	alpha-beta_T_cell_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042106	gamma-delta_T_cell_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042151	nematocyst	GO:0043226;GO:0044464;
GO:0042170	plastid_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0042175	nuclear_outer_membrane-endoplasmic_reticulum_membrane_network	GO:0016020;GO:0044464;
GO:0042272	nuclear_RNA_export_factor_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0042382	paraspeckles	GO:0044422;GO:0044464;
GO:0042383	sarcolemma	GO:0016020;GO:0044464;
GO:0042385	myosin_III_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0042405	nuclear_inclusion_body	GO:0044422;GO:0044464;
GO:0042406	extrinsic_component_of_endoplasmic_reticulum_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0042470	melanosome	GO:0043226;GO:0044464;
GO:0042555	MCM_complex	GO:0032991;
GO:0042564	NLS-dependent_protein_nuclear_import_complex	GO:0032991;GO:0044464;
GO:0042565	RNA_nuclear_export_complex	GO:0032991;GO:0044464;
GO:0042566	hydrogenosome	GO:0043226;GO:0044464;
GO:0042567	insulin-like_growth_factor_ternary_complex	GO:0032991;GO:0044421;
GO:0042568	insulin-like_growth_factor_binary_complex	GO:0032991;GO:0044421;
GO:0042571	immunoglobulin_complex,_circulating	GO:0032991;GO:0044421;
GO:0042575	DNA_polymerase_complex	GO:0032991;GO:0044464;
GO:0042579	microbody	GO:0043226;GO:0044464;
GO:0042580	mannosome	GO:0043226;GO:0044464;
GO:0042581	specific_granule	GO:0043226;GO:0044464;
GO:0042582	azurophil_granule	GO:0043226;GO:0044464;
GO:0042583	chromaffin_granule	GO:0043226;GO:0044464;
GO:0042584	chromaffin_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0042585	germinal_vesicle	GO:0043226;GO:0044464;
GO:0042587	glycogen_granule	GO:0044464;
GO:0042588	zymogen_granule	GO:0043226;GO:0044464;
GO:0042589	zymogen_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0042597	periplasmic_space	GO:0044464;
GO:0042599	lamellar_body	GO:0043226;GO:0044464;
GO:0042600	chorion	GO:0044464;
GO:0042601	endospore-forming_forespore	GO:0044464;
GO:0042603	capsule	GO:0044464;
GO:0042611	MHC_protein_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042612	MHC_class_I_protein_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042613	MHC_class_II_protein_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0042622	photoreceptor_outer_segment_membrane	GO:0016020;GO:0044422;GO:0044425;GO:0044464;
GO:0042627	chylomicron	GO:0032991;GO:0044421;
GO:0042629	mast_cell_granule	GO:0043226;GO:0044464;
GO:0042641	actomyosin	GO:0044422;GO:0044464;
GO:0042642	actomyosin,_myosin_complex_part	GO:0032991;GO:0044422;GO:0044464;
GO:0042643	actomyosin,_actin_portion	GO:0044422;GO:0044464;GO:0099080;
GO:0042644	chloroplast_nucleoid	GO:0009295;GO:0043226;GO:0044422;GO:0044464;
GO:0042645	mitochondrial_nucleoid	GO:0009295;GO:0043226;GO:0044422;GO:0044464;
GO:0042646	plastid_nucleoid	GO:0009295;GO:0043226;GO:0044422;GO:0044464;
GO:0042647	proplastid_nucleoid	GO:0009295;GO:0043226;GO:0044422;GO:0044464;
GO:0042648	chloroplast_chromosome	GO:0043226;GO:0044422;GO:0044464;
GO:0042649	prothylakoid	GO:0044422;GO:0044464;
GO:0042650	prothylakoid_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0042651	thylakoid_membrane	GO:0016020;GO:0044464;
GO:0042652	mitochondrial_respiratory_chain_complex_I,_peripheral_segment	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042653	mitochondrial_respiratory_chain_complex_I,_membrane_segment	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042709	succinate-CoA_ligase_complex	GO:0032991;GO:0044464;
GO:0042716	plasma_membrane-derived_chromatophore	GO:0044464;
GO:0042717	plasma_membrane-derived_chromatophore_membrane	GO:0016020;GO:0044464;
GO:0042718	yolk_granule	GO:0044464;
GO:0042719	mitochondrial_intermembrane_space_protein_transporter_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0042720	mitochondrial_inner_membrane_peptidase_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042721	TIM22_mitochondrial_import_inner_membrane_insertion_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042729	DASH_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0042734	presynaptic_membrane	GO:0016020;GO:0044425;GO:0044456;GO:0044464;
GO:0042735	protein_body	GO:0043226;GO:0044464;
GO:0042757	giant_axon	GO:0044464;
GO:0042763	intracellular_immature_spore	GO:0044464;
GO:0042764	ascospore-type_prospore	GO:0044464;
GO:0042765	GPI-anchor_transamidase_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042788	polysomal_ribosome	GO:0032991;GO:0043226;GO:0044464;
GO:0042807	central_vacuole	GO:0043226;GO:0044464;
GO:0042824	MHC_class_I_peptide_loading_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042825	TAP_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0042827	platelet_dense_granule	GO:0043226;GO:0044464;
GO:0042995	cell_projection	GO:0044464;
GO:0043005	neuron_projection	GO:0044464;
GO:0043020	NADPH_oxidase_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0043025	neuronal_cell_body	GO:0044464;
GO:0043033	isoamylase_complex	GO:0032991;
GO:0043034	costamere	GO:0044422;GO:0044464;
GO:0043036	starch_grain	GO:0044422;GO:0044464;
GO:0043073	germ_cell_nucleus	GO:0043226;GO:0044464;
GO:0043076	megasporocyte_nucleus	GO:0043226;GO:0044464;
GO:0043078	polar_nucleus	GO:0043226;GO:0044464;
GO:0043079	antipodal_cell_nucleus	GO:0043226;GO:0044464;
GO:0043082	megagametophyte_egg_cell_nucleus	GO:0043226;GO:0044464;
GO:0043083	synaptic_cleft	GO:0005576;GO:0044456;
GO:0043159	acrosomal_matrix	GO:0044422;GO:0044464;
GO:0043160	acrosomal_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0043186	P_granule	GO:0032991;GO:0043226;GO:0044464;
GO:0043187	cell_septum_surface	GO:0044464;
GO:0043188	cell_septum_edging	GO:0044464;
GO:0043189	H4/H2A_histone_acetyltransferase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043190	ATP-binding_cassette_(ABC)_transporter_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0043194	axon_initial_segment	GO:0044464;
GO:0043195	terminal_bouton	GO:0044456;GO:0044464;
GO:0043196	varicosity	GO:0044464;
GO:0043197	dendritic_spine	GO:0044456;GO:0044464;
GO:0043198	dendritic_shaft	GO:0044464;
GO:0043202	lysosomal_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0043203	axon_hillock	GO:0044464;
GO:0043204	perikaryon	GO:0044464;
GO:0043209	myelin_sheath	GO:0044464;
GO:0043218	compact_myelin	GO:0044464;
GO:0043219	lateral_loop	GO:0044464;
GO:0043220	Schmidt-Lanterman_incisure	GO:0044464;
GO:0043223	cytoplasmic_SCF_ubiquitin_ligase_complex	GO:0032991;GO:0044464;
GO:0043224	nuclear_SCF_ubiquitin_ligase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043227	membrane-bounded_organelle	GO:0043226;
GO:0043228	non-membrane-bounded_organelle	GO:0043226;
GO:0043229	intracellular_organelle	GO:0043226;GO:0044464;
GO:0043230	extracellular_organelle	GO:0043226;GO:0044421;
GO:0043231	intracellular_membrane-bounded_organelle	GO:0043226;GO:0044464;
GO:0043232	intracellular_non-membrane-bounded_organelle	GO:0043226;GO:0044464;
GO:0043233	organelle_lumen	GO:0031974;GO:0044422;
GO:0043235	receptor_complex	GO:0032991;
GO:0043240	Fanconi_anaemia_nuclear_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043245	extraorganismal_space	GO:0044421;
GO:0043246	megasome	GO:0043226;GO:0044464;
GO:0043253	chloroplast_ribosome	GO:0032991;GO:0043226;GO:0044422;GO:0044464;
GO:0043256	laminin_complex	GO:0032991;GO:0044421;
GO:0043257	laminin-8_complex	GO:0032991;GO:0044421;
GO:0043258	laminin-9_complex	GO:0032991;GO:0044421;
GO:0043259	laminin-10_complex	GO:0032991;GO:0044421;
GO:0043260	laminin-11_complex	GO:0032991;GO:0044421;
GO:0043261	laminin-12_complex	GO:0032991;GO:0044421;
GO:0043263	cellulosome	GO:0043226;GO:0044421;
GO:0043264	extracellular_non-membrane-bounded_organelle	GO:0043226;GO:0044421;
GO:0043265	ectoplasm	GO:0044464;
GO:0043291	RAVE_complex	GO:0032991;GO:0044464;
GO:0043292	contractile_fiber	GO:0043226;GO:0044464;GO:0099080;
GO:0043293	apoptosome	GO:0032991;GO:0044464;
GO:0043294	mitochondrial_glutamate_synthase_complex_(NADH)	GO:0032991;GO:0044422;GO:0044464;
GO:0043296	apical_junction_complex	GO:0030054;
GO:0043332	mating_projection_tip	GO:0044464;
GO:0043384	pre-T_cell_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0043493	viral_terminase_complex	GO:0032991;
GO:0043494	CLRC_ubiquitin_ligase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043505	CENP-A_containing_nucleosome	GO:0032991;GO:0044422;GO:0044464;
GO:0043509	activin_A_complex	GO:0032991;GO:0044421;
GO:0043510	activin_B_complex	GO:0032991;GO:0044421;
GO:0043511	inhibin_complex	GO:0032991;GO:0044421;
GO:0043512	inhibin_A_complex	GO:0032991;GO:0044421;
GO:0043513	inhibin_B_complex	GO:0032991;GO:0044421;
GO:0043514	interleukin-12_complex	GO:0032991;GO:0044421;
GO:0043527	tRNA_methyltransferase_complex	GO:0032991;GO:0044464;
GO:0043528	tRNA_(m2G10)_methyltransferase_complex	GO:0032991;GO:0044464;
GO:0043529	GET_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043540	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase_complex	GO:0032991;GO:0044464;
GO:0043541	UDP-N-acetylglucosamine_transferase_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0043564	Ku70:Ku80_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043590	bacterial_nucleoid	GO:0009295;GO:0043226;GO:0044464;
GO:0043591	endospore_external_encapsulating_structure	GO:0044464;
GO:0043592	exosporium	GO:0044464;
GO:0043593	endospore_coat	GO:0044464;
GO:0043594	outer_endospore_membrane	GO:0016020;GO:0044464;
GO:0043595	endospore_cortex	GO:0044464;
GO:0043596	nuclear_replication_fork	GO:0044422;GO:0044464;
GO:0043597	cytoplasmic_replication_fork	GO:0044422;GO:0044464;
GO:0043598	cytoplasmic_DNA_replication_factor_C_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043599	nuclear_DNA_replication_factor_C_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043600	cytoplasmic_replisome	GO:0032991;GO:0044422;GO:0044464;
GO:0043601	nuclear_replisome	GO:0032991;GO:0044422;GO:0044464;
GO:0043614	multi-eIF_complex	GO:0032991;GO:0044464;
GO:0043625	delta_DNA_polymerase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043626	PCNA_complex	GO:0032991;GO:0044464;
GO:0043655	extracellular_space_of_host	GO:0044217;GO:0044421;
GO:0043656	intracellular_region_of_host	GO:0044217;
GO:0043657	host_cell	GO:0044217;
GO:0043658	host_symbiosome	GO:0044217;
GO:0043659	symbiosome	GO:0043226;GO:0044464;
GO:0043660	bacteroid-containing_symbiosome	GO:0043226;GO:0044464;
GO:0043661	peribacteroid_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0043662	peribacteroid_fluid	GO:0044422;GO:0044464;
GO:0043663	host_bacteroid-containing_symbiosome	GO:0044217;
GO:0043664	host_peribacteroid_membrane	GO:0044217;
GO:0043665	host_peribacteroid_fluid	GO:0044217;
GO:0043667	pollen_wall	GO:0044464;
GO:0043668	exine	GO:0044464;
GO:0043669	ectexine	GO:0044464;
GO:0043670	foot_layer	GO:0044464;
GO:0043671	endexine	GO:0044464;
GO:0043672	nexine	GO:0044464;
GO:0043673	sexine	GO:0044464;
GO:0043674	columella	GO:0044464;
GO:0043675	sculpture_element	GO:0044464;
GO:0043676	tectum	GO:0044464;
GO:0043678	intine	GO:0044464;
GO:0043679	axon_terminus	GO:0044456;GO:0044464;
GO:0043680	filiform_apparatus	GO:0044464;
GO:0043684	type_IV_secretion_system_complex	GO:0032991;GO:0044464;
GO:0043698	iridosome	GO:0043226;GO:0044464;
GO:0043699	leucosome	GO:0043226;GO:0044464;
GO:0043700	pterinosome	GO:0043226;GO:0044464;
GO:0043701	cyanosome	GO:0043226;GO:0044464;
GO:0043702	carotenoid_vesicle	GO:0043226;GO:0044464;
GO:0043769	Tpg-containing_telomere_binding_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043845	DNA_polymerase_III,_proofreading_complex	GO:0032991;GO:0044464;
GO:0043846	DNA_polymerase_III,_clamp_loader_complex	GO:0032991;GO:0044464;
GO:0043847	DNA_polymerase_III,_clamp_loader_chi/psi_subcomplex	GO:0032991;GO:0044464;
GO:0043850	RecFOR_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0043853	methanol-CoM_methyltransferase_complex	GO:0032991;GO:0044464;
GO:0043913	chromosome_segregation-directing_complex	GO:0032991;GO:0044425;
GO:0044084	host_cell_membrane_pore_complex	GO:0044217;
GO:0044094	host_cell_nuclear_part	GO:0044217;
GO:0044095	host_cell_nucleoplasm	GO:0044217;
GO:0044096	type_IV_pilus	GO:0044464;
GO:0044099	polar_tube	GO:0044464;
GO:0044100	sporoplasm	GO:0044464;
GO:0044155	host_caveola	GO:0044217;
GO:0044156	host_cell_junction	GO:0044217;
GO:0044157	host_cell_projection	GO:0044217;
GO:0044158	host_cell_wall	GO:0044217;
GO:0044159	host_thylakoid	GO:0044217;
GO:0044160	host_thylakoid_membrane	GO:0044217;
GO:0044161	host_cell_cytoplasmic_vesicle	GO:0044217;
GO:0044162	host_cell_cytoplasmic_vesicle_membrane	GO:0044217;
GO:0044163	host_cytoskeleton	GO:0044217;
GO:0044164	host_cell_cytosol	GO:0044217;
GO:0044165	host_cell_endoplasmic_reticulum	GO:0044217;
GO:0044166	host_cell_endoplasmic_reticulum_lumen	GO:0044217;
GO:0044167	host_cell_endoplasmic_reticulum_membrane	GO:0044217;
GO:0044168	host_cell_rough_endoplasmic_reticulum	GO:0044217;
GO:0044169	host_cell_rough_endoplasmic_reticulum_membrane	GO:0044217;
GO:0044170	host_cell_smooth_endoplasmic_reticulum	GO:0044217;
GO:0044171	host_cell_smooth_endoplasmic_reticulum_membrane	GO:0044217;
GO:0044172	host_cell_endoplasmic_reticulum-Golgi_intermediate_compartment	GO:0044217;
GO:0044173	host_cell_endoplasmic_reticulum-Golgi_intermediate_compartment_membrane	GO:0044217;
GO:0044174	host_cell_endosome	GO:0044217;
GO:0044175	host_cell_endosome_membrane	GO:0044217;
GO:0044176	host_cell_filopodium	GO:0044217;
GO:0044177	host_cell_Golgi_apparatus	GO:0044217;
GO:0044178	host_cell_Golgi_membrane	GO:0044217;
GO:0044184	host_cell_late_endosome	GO:0044217;
GO:0044185	host_cell_late_endosome_membrane	GO:0044217;
GO:0044186	host_cell_lipid_droplet	GO:0044217;
GO:0044187	host_cell_lysosome	GO:0044217;
GO:0044188	host_cell_lysosomal_membrane	GO:0044217;
GO:0044190	host_cell_mitochondrial_envelope	GO:0044217;
GO:0044191	host_cell_mitochondrial_membrane	GO:0044217;
GO:0044192	host_cell_mitochondrial_inner_membrane	GO:0044217;
GO:0044193	host_cell_mitochondrial_outer_membrane	GO:0044217;
GO:0044194	cytolytic_granule	GO:0043226;GO:0044464;
GO:0044195	nucleoplasmic_reticulum	GO:0044422;GO:0044464;
GO:0044196	host_cell_nucleolus	GO:0044217;
GO:0044199	host_cell_nuclear_envelope	GO:0044217;
GO:0044200	host_cell_nuclear_membrane	GO:0044217;
GO:0044201	host_cell_nuclear_inner_membrane	GO:0044217;
GO:0044202	host_cell_nuclear_outer_membrane	GO:0044217;
GO:0044203	host_cell_nuclear_lamina	GO:0044217;
GO:0044204	host_cell_nuclear_matrix	GO:0044217;
GO:0044207	translation_initiation_ternary_complex	GO:0032991;GO:0044464;
GO:0044214	spanning_component_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0044216	other_organism_cell	GO:0044217;
GO:0044218	other_organism_cell_membrane	GO:0044217;
GO:0044219	host_cell_plasmodesma	GO:0044217;
GO:0044220	host_cell_perinuclear_region_of_cytoplasm	GO:0044217;
GO:0044221	host_cell_synapse	GO:0044217;
GO:0044222	anammoxosome	GO:0043226;GO:0044464;
GO:0044223	pirellulosome	GO:0043226;GO:0044464;
GO:0044224	juxtaparanode_region_of_axon	GO:0044464;
GO:0044225	apical_pole_of_neuron	GO:0044464;
GO:0044226	basal_pole_of_neuron	GO:0044464;
GO:0044227	methane-oxidizing_organelle	GO:0043226;GO:0044464;
GO:0044228	host_cell_surface	GO:0044217;
GO:0044229	host_cell_periplasmic_space	GO:0044217;
GO:0044230	host_cell_envelope	GO:0044217;
GO:0044231	host_cell_presynaptic_membrane	GO:0044217;
GO:0044232	organelle_membrane_contact_site	GO:0044422;
GO:0044233	Mitochondria-associated_ER_Membrane	GO:0044422;
GO:0044279	other_organism_membrane	GO:0044217;
GO:0044280	subplasmalemmal_coating	GO:0044425;GO:0044464;
GO:0044284	mitochondrial_crista_junction	GO:0044422;GO:0044425;GO:0044464;
GO:0044285	bridge_contact_site	GO:0044422;GO:0044425;GO:0044464;
GO:0044286	peg_and_socket_contact	GO:0030054;
GO:0044288	puncta_adhaerentia	GO:0030054;
GO:0044289	contact_site	GO:0044422;GO:0044425;GO:0044464;
GO:0044290	mitochondrial_intracristal_space	GO:0044422;GO:0044464;
GO:0044291	cell-cell_contact_zone	GO:0030054;
GO:0044292	dendrite_terminus	GO:0044464;
GO:0044293	dendriole	GO:0044464;
GO:0044294	dendritic_growth_cone	GO:0044464;
GO:0044295	axonal_growth_cone	GO:0044464;
GO:0044296	dendritic_tuft	GO:0044464;
GO:0044297	cell_body	GO:0044464;
GO:0044298	cell_body_membrane	GO:0044425;GO:0044464;
GO:0044299	C-fiber	GO:0044464;
GO:0044300	cerebellar_mossy_fiber	GO:0044464;
GO:0044301	climbing_fiber	GO:0044464;
GO:0044302	dentate_gyrus_mossy_fiber	GO:0044464;
GO:0044303	axon_collateral	GO:0044464;
GO:0044304	main_axon	GO:0044464;
GO:0044305	calyx_of_Held	GO:0044456;GO:0044464;
GO:0044306	neuron_projection_terminus	GO:0044464;
GO:0044307	dendritic_branch	GO:0044464;
GO:0044308	axonal_spine	GO:0044464;
GO:0044309	neuron_spine	GO:0044464;
GO:0044310	osmiophilic_body	GO:0043226;GO:0044464;
GO:0044311	exoneme	GO:0043226;GO:0044464;
GO:0044312	crystalloid	GO:0043226;GO:0044464;
GO:0044316	cone_cell_pedicle	GO:0044456;GO:0044464;
GO:0044317	rod_spherule	GO:0044464;
GO:0044322	endoplasmic_reticulum_quality_control_compartment	GO:0044422;GO:0044464;
GO:0044326	dendritic_spine_neck	GO:0044456;GO:0044464;
GO:0044327	dendritic_spine_head	GO:0044456;GO:0044464;
GO:0044352	pinosome	GO:0043226;GO:0044464;
GO:0044353	micropinosome	GO:0043226;GO:0044464;
GO:0044354	macropinosome	GO:0043226;GO:0044464;
GO:0044383	host_chromosome	GO:0044217;
GO:0044384	host_outer_membrane	GO:0044217;
GO:0044385	integral_to_membrane_of_host_cell	GO:0044217;
GO:0044386	integral_to_host_endoplasmic_reticulum_membrane	GO:0044217;
GO:0044391	ribosomal_subunit	GO:0032991;GO:0044422;GO:0044464;
GO:0044393	microspike	GO:0044464;
GO:0044420	extracellular_matrix_component	GO:0044421;
GO:0044424	intracellular_part	GO:0044464;
GO:0044426	cell_wall_part	GO:0044464;
GO:0044427	chromosomal_part	GO:0044422;GO:0044464;
GO:0044428	nuclear_part	GO:0044422;GO:0044464;
GO:0044429	mitochondrial_part	GO:0044422;GO:0044464;
GO:0044430	cytoskeletal_part	GO:0044422;GO:0044464;
GO:0044431	Golgi_apparatus_part	GO:0044422;GO:0044464;
GO:0044432	endoplasmic_reticulum_part	GO:0044422;GO:0044464;
GO:0044433	cytoplasmic_vesicle_part	GO:0044422;GO:0044464;
GO:0044434	chloroplast_part	GO:0044422;GO:0044464;
GO:0044435	plastid_part	GO:0044422;GO:0044464;
GO:0044436	thylakoid_part	GO:0044464;
GO:0044437	vacuolar_part	GO:0044422;GO:0044464;
GO:0044438	microbody_part	GO:0044422;GO:0044464;
GO:0044439	peroxisomal_part	GO:0044422;GO:0044464;
GO:0044440	endosomal_part	GO:0044422;GO:0044464;
GO:0044441	ciliary_part	GO:0044422;GO:0044464;
GO:0044443	pilus_part	GO:0044422;GO:0044464;
GO:0044444	cytoplasmic_part	GO:0044464;
GO:0044445	cytosolic_part	GO:0044464;
GO:0044446	intracellular_organelle_part	GO:0044422;GO:0044464;
GO:0044447	axoneme_part	GO:0044422;GO:0044464;
GO:0044448	cell_cortex_part	GO:0044464;
GO:0044449	contractile_fiber_part	GO:0044422;GO:0044464;
GO:0044450	microtubule_organizing_center_part	GO:0044422;GO:0044464;
GO:0044451	nucleoplasm_part	GO:0044422;GO:0044464;
GO:0044452	nucleolar_part	GO:0044422;GO:0044464;
GO:0044453	nuclear_membrane_part	GO:0044422;GO:0044425;GO:0044464;
GO:0044454	nuclear_chromosome_part	GO:0044422;GO:0044464;
GO:0044455	mitochondrial_membrane_part	GO:0044422;GO:0044425;GO:0044464;
GO:0044457	cell_septum_part	GO:0044464;
GO:0044459	plasma_membrane_part	GO:0044425;GO:0044464;
GO:0044461	bacterial-type_flagellum_part	GO:0044422;GO:0044464;
GO:0044462	external_encapsulating_structure_part	GO:0044464;
GO:0044463	cell_projection_part	GO:0044464;
GO:0044530	supraspliceosomal_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0044538	host_cell_periphery	GO:0044217;
GO:0044545	NSL_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0044567	primary_cell_wall_cellulose_synthase_complex	GO:0032991;
GO:0044568	secondary_cell_wall_cellulose_synthase_complex	GO:0032991;
GO:0044569	[Ni-Fe]_hydrogenase_complex	GO:0032991;
GO:0044570	starch_utilization_system_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0044599	AP-5_adaptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0044609	DBIRD_complex	GO:0032991;GO:0044464;
GO:0044611	nuclear_pore_inner_ring	GO:0032991;GO:0044422;GO:0044464;
GO:0044612	nuclear_pore_linkers	GO:0032991;GO:0044422;GO:0044464;
GO:0044613	nuclear_pore_central_transport_channel	GO:0032991;GO:0044422;GO:0044464;
GO:0044614	nuclear_pore_cytoplasmic_filaments	GO:0032991;GO:0044422;GO:0044464;
GO:0044615	nuclear_pore_nuclear_basket	GO:0032991;GO:0044422;GO:0044464;
GO:0044647	host-symbiont_bicellular_tight_junction	GO:0030054;
GO:0044665	MLL1/2_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0044666	MLL3/4_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0044672	acetyl-CoA_decarbonylase/synthase-carbon_monoxide_dehydrogenase_complex	GO:0032991;
GO:0044673	7,8-didemethyl-8-hydroxy-5-deazariboflavin_synthase_complex	GO:0032991;
GO:0044674	methyl_coenzyme_M_reductase_complex	GO:0032991;
GO:0044675	formyl-methanofuran_dehydrogenase_(tungsten_enzyme)_complex	GO:0032991;
GO:0044676	formyl-methanofuran_dehydrogenase_(molybdenum_enzyme)_complex	GO:0032991;
GO:0044677	methyl-tetrahydromethanopterin:coenzyme_M_methyltransferase_complex	GO:0032991;
GO:0044678	CoB-CoM_heterodisulfide_reductase_complex	GO:0032991;
GO:0044679	methanophenazine_reducing_hydrogenase_complex	GO:0032991;
GO:0044680	methylthiol:coenzyme_M_methyltransferase_complex	GO:0032991;GO:0044464;
GO:0044681	sulfopyruvate_decarboxylase_complex	GO:0032991;
GO:0044695	Dsc_E3_ubiquitin_ligase_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0044697	HICS_complex	GO:0032991;GO:0044464;
GO:0044731	Ost-alpha/Ost-beta_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0044732	mitotic_spindle_pole_body	GO:0044422;GO:0044464;
GO:0044753	amphisome	GO:0043226;GO:0044464;
GO:0044754	autolysosome	GO:0043226;GO:0044464;
GO:0044775	DNA_polymerase_III,_beta_sliding_clamp_processivity_factor_complex	GO:0032991;GO:0044464;
GO:0044776	DNA_polymerase_III,_core_complex	GO:0032991;GO:0044464;
GO:0044777	single-stranded_DNA-binding_protein_complex	GO:0032991;
GO:0044796	DNA_polymerase_processivity_factor_complex	GO:0032991;GO:0044464;
GO:0044797	cytoplasmic_transcription_factor_complex	GO:0032991;GO:0044464;
GO:0044798	nuclear_transcription_factor_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0044799	NarGHI_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0044815	DNA_packaging_complex	GO:0032991;
GO:0044816	Nsk1-Dlc1_complex	GO:0032991;
GO:0044834	retroviral_intasome	GO:0032991;
GO:0044840	gut_granule	GO:0043226;GO:0044464;
GO:0044841	gut_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0044842	gut_granule_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0044853	plasma_membrane_raft	GO:0016020;GO:0044425;GO:0044464;
GO:0045009	chitosome	GO:0043226;GO:0044464;
GO:0045025	mitochondrial_degradosome	GO:0032991;GO:0044422;GO:0044464;
GO:0045092	interleukin-18_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0045095	keratin_filament	GO:0044422;GO:0044464;GO:0099080;
GO:0045098	type_III_intermediate_filament	GO:0044422;GO:0044464;GO:0099080;
