#Gene Ontology derivation source to the child term of biological process.
#Ver. Dec. 2020.
#Citation: Haiting Chai, Quan Gu, Joseph Hughes and David L. Robertson (202X), In silico prediction of HIV-1-host molecular interactions and their directionality, PLOS Computational Biology, XX(X): XXX-XXX, PMID: XXXXXXXX.
GO_ID	GO_name	GO_root_term(s)
GO:0052228	metabolism_by_symbiont_of_host_protein	GO:0008152;GO:0051704;
GO:0052229	metabolism_of_macromolecule_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052230	modulation_of_intracellular_transport_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052231	modulation_of_phagocytosis_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052232	positive_aerotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052233	positive_aerotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052234	negative_aerotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052235	negative_aerotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052236	negative_chemotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052237	aerotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052238	aerotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052239	negative_chemotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052240	positive_chemotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052241	positive_chemotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052242	chemotaxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052243	chemotaxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052244	negative_energy_taxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052245	negative_energy_taxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052246	positive_energy_taxis_on_or_near_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052247	positive_energy_taxis_in_other_organism_involved_in_symbiotic_interaction	GO:0040011;
GO:0052248	modulation_of_programmed_cell_death_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052249	modulation_of_RNA_levels_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052250	modulation_of_signal_transduction_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052251	induction_by_organism_of_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052252	negative_regulation_by_organism_of_defense-related_salicylic_acid-mediated_signal_transduction_pathway_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052253	negative_regulation_by_organism_of_salicylic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052254	negative_regulation_by_organism_of_ethylene-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052255	modulation_by_organism_of_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052256	modulation_by_organism_of_inflammatory_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052257	pathogen-associated_molecular_pattern_dependent_induction_by_organism_of_innate_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052258	negative_regulation_by_organism_of_pathogen-associated_molecular_pattern-induced_innate_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052259	positive_regulation_by_organism_of_inflammatory_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052260	negative_regulation_by_organism_of_inflammatory_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052261	suppression_of_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052262	induction_by_organism_of_phytoalexin_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052263	induction_by_organism_of_defense-related_nitric_oxide_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052264	induction_by_organism_of_defense-related_reactive_oxygen_species_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052265	induction_by_organism_of_defense-related_calcium_ion_flux_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052266	negative_regulation_by_organism_of_jasmonic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052267	negative_regulation_by_organism_of_defense-related_jasmonic_acid-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052268	negative_regulation_by_organism_of_defense-related_ethylene-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052269	positive_regulation_by_organism_of_defense-related_ethylene-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052270	positive_regulation_by_organism_of_defense-related_salicylic_acid-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052271	positive_regulation_by_organism_of_defense-related_jasmonic_acid-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052272	positive_regulation_by_organism_of_salicylic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052273	positive_regulation_by_organism_of_jasmonic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052274	positive_regulation_by_organism_of_ethylene-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052275	negative_regulation_by_organism_of_defense-related_MAP_kinase-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052276	positive_regulation_by_organism_of_defense-related_MAP_kinase-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052277	modulation_by_organism_of_defense-related_MAP_kinase-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052278	negative_regulation_by_organism_of_cell-mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052279	modulation_by_organism_of_ethylene-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052280	negative_regulation_by_organism_of_T-cell_mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052281	negative_regulation_by_organism_of_B-cell_mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052282	negative_regulation_by_organism_of_defense-related_callose_deposition_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052283	modulation_by_organism_of_jasmonic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052284	modulation_by_organism_of_salicylic_acid-mediated_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052285	modulation_by_organism_of_defense-related_callose_deposition_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052286	induction_by_organism_of_resistance_gene-dependent_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052287	positive_regulation_by_organism_of_defense-related_calcium-dependent_protein_kinase_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052288	induction_by_organism_of_induced_systemic_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052289	induction_by_organism_of_systemic_acquired_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052290	induction_by_organism_of_defense-related_cell_wall_thickening_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052291	positive_regulation_by_organism_of_defense-related_callose_deposition_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052292	positive_regulation_by_organism_of_defense-related_cell_wall_callose_deposition_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052293	modulation_by_organism_of_B-cell_mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052294	modulation_by_organism_of_cell-mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052295	modulation_by_organism_of_T-cell_mediated_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052296	modulation_by_organism_of_microbe-associated_molecular_pattern-induced_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052297	modulation_by_organism_of_resistance_gene-dependent_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052298	modulation_by_organism_of_induced_systemic_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052299	modulation_by_organism_of_systemic_acquired_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052300	modulation_by_organism_of_defense-related_cell_wall_thickening_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052301	modulation_by_organism_of_defense-related_calcium_ion_flux_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052302	modulation_by_organism_of_defense-related_nitric_oxide_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052303	modulation_by_organism_of_defense-related_reactive_oxygen_species_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052304	modulation_by_organism_of_phytoalexin_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052305	positive_regulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052306	modulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052307	modulation_by_organism_of_defense-related_calcium-dependent_protein_kinase_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052308	pathogen-associated_molecular_pattern_dependent_modulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052309	negative_regulation_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052310	modulation_by_organism_of_defense-related_cell_wall_callose_deposition_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052311	negative_regulation_by_organism_of_defense-related_cell_wall_callose_deposition_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052312	modulation_of_transcription_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052313	modulation_of_nutrient_release_from_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052314	phytoalexin_metabolic_process	GO:0008152;GO:0009987;
GO:0052315	phytoalexin_biosynthetic_process	GO:0008152;GO:0009987;
GO:0052316	phytoalexin_catabolic_process	GO:0008152;GO:0009987;GO:0098754;
GO:0052317	camalexin_metabolic_process	GO:0008152;GO:0009987;
GO:0052318	regulation_of_phytoalexin_metabolic_process	GO:0065007;
GO:0052319	regulation_of_phytoalexin_biosynthetic_process	GO:0065007;
GO:0052320	positive_regulation_of_phytoalexin_metabolic_process	GO:0065007;
GO:0052321	negative_regulation_of_phytoalexin_metabolic_process	GO:0065007;
GO:0052322	positive_regulation_of_phytoalexin_biosynthetic_process	GO:0065007;
GO:0052323	negative_regulation_of_phytoalexin_biosynthetic_process	GO:0065007;
GO:0052324	plant-type_cell_wall_cellulose_biosynthetic_process	GO:0008152;GO:0009987;
GO:0052325	cell_wall_pectin_biosynthetic_process	GO:0008152;GO:0009987;
GO:0052329	positive_regulation_by_organism_of_phytoalexin_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052330	positive_regulation_by_organism_of_programmed_cell_death_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052331	hemolysis_in_other_organism_involved_in_symbiotic_interaction	GO:0001906;GO:0009987;GO:0051704;
GO:0052332	modification_by_organism_of_membrane_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052333	modification_by_organism_of_cell_wall_of_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052334	modification_by_organism_of_cytoskeleton_of_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052335	modification_by_host_of_symbiont_cytoskeleton	GO:0051704;
GO:0052336	modification_by_host_of_symbiont_cell_wall	GO:0051704;
GO:0052337	modification_by_host_of_symbiont_membrane	GO:0051704;
GO:0052338	disruption_by_host_of_symbiont_cell_wall	GO:0051704;
GO:0052339	disruption_by_organism_of_cell_wall_of_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052340	catabolism_by_organism_of_cell_wall_cellulose_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052341	catabolism_by_organism_of_cell_wall_pectin_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052342	catabolism_by_organism_of_cell_wall_chitin_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052344	positive_regulation_by_symbiont_of_host_phytoalexin_production	GO:0050896;GO:0051704;GO:0065007;
GO:0052345	positive_regulation_by_organism_of_defense-related_nitric_oxide_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052347	positive_regulation_by_symbiont_of_defense-related_host_nitric_oxide_production	GO:0050896;GO:0051704;GO:0065007;
GO:0052348	positive_regulation_by_organism_of_defense-related_reactive_oxygen_species_production_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052352	biosynthesis_by_host_of_substance_in_symbiont	GO:0008152;GO:0051704;
GO:0052353	catabolism_by_host_of_symbiont_carbohydrate	GO:0008152;GO:0051704;
GO:0052354	catabolism_by_organism_of_carbohydrate_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052355	catabolism_by_host_of_symbiont_cell_wall_cellulose	GO:0008152;GO:0009987;GO:0051704;
GO:0052356	catabolism_by_host_of_symbiont_cell_wall_chitin	GO:0008152;GO:0009987;GO:0051704;
GO:0052357	catabolism_by_host_of_symbiont_cell_wall_pectin	GO:0008152;GO:0009987;GO:0051704;
GO:0052358	catabolism_by_host_of_symbiont_glucan	GO:0008152;GO:0051704;
GO:0052359	catabolism_by_organism_of_glucan_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052360	catabolism_by_host_of_symbiont_macromolecule	GO:0008152;GO:0051704;
GO:0052361	catabolism_by_organism_of_macromolecule_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052362	catabolism_by_host_of_symbiont_protein	GO:0008152;GO:0051704;
GO:0052363	catabolism_by_organism_of_protein_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052364	catabolism_by_host_of_substance_in_symbiont	GO:0008152;GO:0051704;
GO:0052365	catabolism_by_host_of_symbiont_xylan	GO:0008152;GO:0009987;GO:0051704;
GO:0052366	catabolism_by_organism_of_xylan_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052367	disruption_by_host_of_symbiont_cellular_component	GO:0051704;
GO:0052368	disruption_by_organism_of_cellular_component_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052369	positive_regulation_by_symbiont_of_defense-related_host_reactive_oxygen_species_production	GO:0050896;GO:0051704;GO:0065007;
GO:0052370	entry_of_organism_into_cell_of_other_organism_by_promotion_of_phagocytosis_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052371	regulation_by_organism_of_entry_into_other_organism_involved_in_symbiotic_interaction	GO:0065007;
GO:0052372	modulation_by_symbiont_of_entry_into_host	GO:0065007;
GO:0052373	negative_regulation_by_organism_of_entry_into_other_organism_involved_in_symbiotic_interaction	GO:0065007;
GO:0052374	negative_regulation_by_symbiont_of_entry_into_host	GO:0065007;
GO:0052376	evasion_or_tolerance_by_organism_of_nitric_oxide_produced_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052378	evasion_or_tolerance_by_organism_of_phytoalexins_produced_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052379	modulation_by_organism_of_entry_into_other_organism_via_phagocytosis_involved_in_symbiotic_interaction	GO:0065007;
GO:0052380	modulation_by_symbiont_of_entry_into_host_via_phagocytosis	GO:0065007;
GO:0052382	induction_by_organism_of_innate_immune_response_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052385	evasion_or_tolerance_by_organism_of_reactive_oxygen_species_produced_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052386	cell_wall_thickening	GO:0009987;GO:0071840;
GO:0052389	positive_regulation_by_symbiont_of_defense-related_host_calcium_ion_flux	GO:0050896;GO:0051704;GO:0065007;
GO:0052390	induction_by_symbiont_of_host_innate_immune_response	GO:0050896;GO:0051704;GO:0065007;
GO:0052391	induction_by_symbiont_of_defense-related_host_calcium_ion_flux	GO:0050896;GO:0051704;GO:0065007;
GO:0052393	induction_by_host_of_symbiont_defense_response	GO:0050896;GO:0051704;GO:0065007;
GO:0052403	negative_regulation_by_host_of_symbiont_catalytic_activity	GO:0051704;GO:0065007;
GO:0052404	negative_regulation_by_host_of_symbiont_peptidase_activity	GO:0051704;GO:0065007;
GO:0052405	negative_regulation_by_host_of_symbiont_molecular_function	GO:0051704;GO:0065007;
GO:0052406	metabolism_by_host_of_symbiont_carbohydrate	GO:0008152;GO:0051704;
GO:0052407	metabolism_by_organism_of_carbohydrate_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052408	metabolism_by_host_of_symbiont_cell_wall_cellulose	GO:0008152;GO:0009987;GO:0051704;
GO:0052409	metabolism_by_organism_of_cell_wall_cellulose_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052410	metabolism_by_host_of_symbiont_cell_wall_chitin	GO:0008152;GO:0009987;GO:0051704;
GO:0052411	metabolism_by_organism_of_cell_wall_chitin_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052412	metabolism_by_host_of_symbiont_cell_wall_pectin	GO:0008152;GO:0009987;GO:0051704;
GO:0052413	metabolism_by_organism_of_cell_wall_pectin_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052414	metabolism_by_host_of_symbiont_glucan	GO:0008152;GO:0051704;
GO:0052415	metabolism_by_organism_of_glucan_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052416	metabolism_by_host_of_symbiont_macromolecule	GO:0008152;GO:0051704;
GO:0052417	metabolism_by_host_of_symbiont_protein	GO:0008152;GO:0051704;
GO:0052418	metabolism_by_organism_of_protein_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0051704;
GO:0052419	metabolism_by_host_of_substance_in_symbiont	GO:0008152;GO:0051704;
GO:0052420	metabolism_by_host_of_symbiont_xylan	GO:0008152;GO:0009987;GO:0051704;
GO:0052421	metabolism_by_organism_of_xylan_in_other_organism_involved_in_symbiotic_interaction	GO:0008152;GO:0009987;GO:0051704;
GO:0052422	modulation_by_host_of_symbiont_catalytic_activity	GO:0051704;GO:0065007;
GO:0052423	positive_regulation_by_organism_of_resistance_gene-dependent_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052427	modulation_by_host_of_symbiont_peptidase_activity	GO:0051704;GO:0065007;
GO:0052428	modulation_by_host_of_symbiont_molecular_function	GO:0051704;
GO:0052430	modulation_by_host_of_symbiont_RNA_levels	GO:0051704;
GO:0052433	modulation_by_organism_of_apoptotic_process_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052435	modulation_by_host_of_defense-related_symbiont_MAP_kinase-mediated_signal_transduction_pathway	GO:0050896;GO:0051704;
GO:0052441	modulation_by_organism_of_defense-related_ethylene-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052443	modulation_by_organism_of_defense-related_jasmonic_acid-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052445	modulation_by_organism_of_defense-related_salicylic_acid-mediated_signal_transduction_pathway_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052449	modulation_by_organism_of_ethylene_levels_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052456	modulation_by_organism_of_jasmonic_acid_levels_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052460	modulation_by_host_of_nutrient_release_from_symbiont	GO:0051704;
GO:0052462	modulation_by_host_of_symbiont_phagocytosis	GO:0051704;GO:0065007;
GO:0052469	modulation_by_organism_of_salicylic_acid_levels_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052470	modulation_by_host_of_symbiont_signal_transduction_pathway	GO:0051704;
GO:0052472	modulation_by_host_of_symbiont_transcription	GO:0051704;GO:0065007;
GO:0052482	defense_response_by_cell_wall_thickening	GO:0009987;GO:0050896;GO:0071840;
GO:0052483	negative_regulation_by_organism_of_entry_into_cell_of_other_organism_via_phagocytosis_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052489	negative_regulation_by_host_of_symbiont_programmed_cell_death	GO:0051704;GO:0065007;
GO:0052490	negative_regulation_by_organism_of_programmed_cell_death_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052492	negative_regulation_by_host_of_symbiont_signal_transduction_pathway	GO:0051704;
GO:0052493	negative_regulation_by_organism_of_signal_transduction_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052494	occlusion_by_host_of_symbiont_vascular_system	GO:0051704;
GO:0052495	occlusion_by_organism_of_vascular_system_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052496	occlusion_by_host_of_symbiont_xylem	GO:0051704;
GO:0052497	occlusion_by_organism_of_xylem_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052501	positive_regulation_by_organism_of_apoptotic_process_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052502	positive_regulation_by_host_of_defense-related_symbiont_MAP_kinase-mediated_signal_transduction_pathway	GO:0050896;GO:0051704;GO:0065007;
GO:0052509	positive_regulation_by_symbiont_of_host_defense_response	GO:0050896;GO:0051704;GO:0065007;
GO:0052510	positive_regulation_by_organism_of_defense_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052513	positive_regulation_by_organism_of_hormone_or_growth_regulator_levels_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052519	positive_regulation_by_host_of_nutrient_release_from_symbiont	GO:0051704;
GO:0052520	positive_regulation_by_organism_of_nutrient_release_from_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052521	positive_regulation_by_host_of_symbiont_phagocytosis	GO:0051704;GO:0065007;
GO:0052522	positive_regulation_by_organism_of_phagocytosis_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;GO:0065007;
GO:0052525	positive_regulation_by_host_of_symbiont_signal_transduction_pathway	GO:0051704;
GO:0052526	positive_regulation_by_organism_of_signal_transduction_in_other_organism_involved_in_symbiotic_interaction	GO:0051704;
GO:0052527	positive_regulation_by_symbiont_of_host_resistance_gene-dependent_defense_response	GO:0050896;GO:0051704;GO:0065007;
GO:0052532	positive_regulation_by_organism_of_induced_systemic_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052533	positive_regulation_by_symbiont_of_host_induced_systemic_resistance	GO:0050896;GO:0051704;GO:0065007;
GO:0052535	positive_regulation_by_organism_of_systemic_acquired_resistance_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052537	positive_regulation_by_symbiont_of_host_systemic_acquired_resistance	GO:0050896;GO:0051704;GO:0065007;
GO:0052538	positive_regulation_by_organism_of_defense-related_cell_wall_thickening_in_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052539	positive_regulation_by_symbiont_of_defense-related_host_cell_wall_thickening	GO:0050896;GO:0051704;GO:0065007;
GO:0052541	plant-type_cell_wall_cellulose_metabolic_process	GO:0008152;GO:0009987;
GO:0052542	defense_response_by_callose_deposition	GO:0050896;GO:0051179;
GO:0052543	callose_deposition_in_cell_wall	GO:0009987;GO:0051179;GO:0071840;
GO:0052544	defense_response_by_callose_deposition_in_cell_wall	GO:0009987;GO:0050896;GO:0051179;GO:0071840;
GO:0052545	callose_localization	GO:0051179;
GO:0052546	cell_wall_pectin_metabolic_process	GO:0008152;GO:0009987;
GO:0052547	regulation_of_peptidase_activity	GO:0065007;
GO:0052548	regulation_of_endopeptidase_activity	GO:0065007;
GO:0052549	response_to_phytoalexin_production_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052550	response_to_defense-related_reactive_oxygen_species_production_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052551	response_to_defense-related_nitric_oxide_production_by_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052552	modulation_by_organism_of_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;
GO:0052553	modulation_by_symbiont_of_host_immune_response	GO:0050896;GO:0051704;
GO:0052555	positive_regulation_by_organism_of_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052556	positive_regulation_by_symbiont_of_host_immune_response	GO:0050896;GO:0051704;GO:0065007;
GO:0052558	induction_by_organism_of_immune_response_of_other_organism_involved_in_symbiotic_interaction	GO:0050896;GO:0051704;GO:0065007;
GO:0052559	induction_by_symbiont_of_host_immune_response	GO:0050896;GO:0051704;GO:0065007;
